date,price,house_id,id
2015-03-13,775000.0,4083302370,4702
2015-01-22,333000.0,4319200820,4703
2015-04-07,336000.0,7663700551,4704
2015-01-09,323000.0,6821102350,4705
2014-07-15,575000.0,723069089,4706
2014-12-05,328000.0,8165500110,4707
2014-12-10,572500.0,8081900195,4708
2014-05-22,600000.0,2878601425,4709
2015-04-20,412000.0,5104512070,4710
2014-12-03,827500.0,3885802970,4711
2015-03-25,300000.0,3021049140,4712
2014-11-13,415000.0,5249801720,4713
2014-11-12,750000.0,2025049006,4714
2014-07-10,800000.0,7575700015,4715
2015-03-17,420000.0,2724049146,4716
2014-10-15,266000.0,8074200100,4717
2014-10-21,499000.0,1517900100,4718
2014-06-26,440000.0,2391602250,4719
2014-06-23,495000.0,7635801311,4720
2015-03-30,630000.0,3362401295,4721
2014-08-04,424000.0,3303230110,4722
2014-06-04,760000.0,1522600100,4723
2014-08-19,650000.0,6646200090,4724
2014-05-07,248500.0,2522059112,4725
2015-04-21,379600.0,3205100110,4726
2014-07-21,538000.0,6414100025,4727
2014-06-16,530000.0,3529000930,4728
2015-01-20,545000.0,4141400100,4729
2014-06-24,925000.0,9562200090,4730
2014-12-09,565000.0,7399800110,4731
2014-05-14,405100.0,6917700356,4732
2014-06-09,502000.0,4040800600,4733
2014-11-03,425000.0,3629920300,4734
2014-06-23,233500.0,8944290090,4735
2015-03-23,287000.0,8091410930,4736
2015-02-13,190000.0,3313600266,4737
2014-11-03,666000.0,9508850100,4738
2014-12-01,330000.0,3330501545,4739
2014-09-11,1490000.0,31000165,4740
2014-09-09,393000.0,4123810090,4741
2014-09-24,353000.0,1180500100,4742
2014-10-20,260000.0,7549801140,4743
2014-12-15,680000.0,7254000100,4744
2014-07-15,921000.0,644200090,4745
2014-12-18,319000.0,5101407305,4746
2015-04-22,280000.0,6817801030,4747
2014-06-11,220000.0,7454001280,4748
2015-01-21,219000.0,8651440740,4749
2014-08-08,528000.0,1954430190,4750
2014-05-27,405000.0,4292300010,4751
2014-05-14,372977.0,8929000290,4752
2015-05-07,934550.0,1250201680,4753
2015-02-06,1470000.0,868001705,4754
2014-06-03,975000.0,1370801585,4755
2014-05-05,800866.0,7501000130,4756
2015-04-13,950000.0,4178300130,4757
2014-09-04,624000.0,7550801206,4758
2014-08-14,1850000.0,9201300050,4759
2014-05-14,310000.0,3816300095,4760
2014-12-04,315000.0,7399301100,4761
2014-08-20,675000.0,4151800470,4762
2014-11-13,490000.0,7811000020,4763
2015-02-11,600000.0,5166700050,4764
2014-09-09,154000.0,4045500130,4765
2014-06-09,480000.0,2927600675,4766
2015-02-13,196900.0,7686202580,4767
2014-08-26,735000.0,5690500095,4768
2015-02-27,205500.0,3876540630,4769
2014-06-16,357186.0,8929000170,4770
2015-01-28,275000.0,2621400080,4771
2014-09-06,248500.0,8154100020,4772
2014-06-02,350000.0,8097000190,4773
2014-08-12,390000.0,2624089181,4774
2014-07-15,390000.0,8718500275,4775
2015-04-13,660000.0,3575305495,4776
2014-11-17,310000.0,411100020,4777
2014-06-12,717000.0,9113200020,4778
2014-12-30,260000.0,2011400019,4779
2015-04-30,745000.0,3912000020,4780
2015-02-18,470000.0,8078370010,4781
2015-05-05,429000.0,5104650020,4782
2015-04-08,220000.0,7417700664,4783
2014-09-03,497000.0,2770604920,4784
2014-07-14,716100.0,1930300190,4785
2014-09-11,371000.0,3024079069,4786
2014-07-24,379000.0,723069049,4787
2015-03-24,937500.0,2210500019,4788
2014-10-27,720000.0,3856901435,4789
2015-04-27,616000.0,3948900050,4790
2015-04-14,259000.0,5412400170,4791
2014-05-14,538000.0,2856102280,4792
2015-05-07,605000.0,3288100290,4793
2014-11-03,369950.0,5145000190,4794
2015-04-14,310000.0,6679000170,4795
2015-04-28,227500.0,9536601045,4796
2014-11-21,274000.0,8731981410,4797
2014-11-20,410000.0,3574801350,4798
2014-05-23,354800.0,1922069099,4799
2014-09-11,650000.0,871001735,4800
2015-05-05,353000.0,2022059308,4801
2015-03-04,224975.0,2525300480,4802
2015-05-12,600000.0,7979900440,4803
2015-02-18,437500.0,2558660290,4804
2014-05-21,567000.0,8650300190,4805
2015-05-06,225000.0,8643000225,4806
2014-09-06,255000.0,1105000233,4807
2015-03-04,2480000.0,9831200500,4808
2014-06-13,370000.0,945000250,4809
2015-04-21,675000.0,4101410050,4810
2014-09-04,285000.0,1571100130,4811
2014-05-07,310000.0,7932000078,4812
2014-12-02,475000.0,2592400170,4813
2015-05-08,410000.0,2517010630,4814
2014-07-02,895000.0,6926700225,4815
2014-08-22,375000.0,8820902905,4816
2015-04-27,349000.0,5104510190,4817
2015-04-06,650500.0,9839301060,4818
2015-04-28,760000.0,2425700005,4819
2014-05-20,480000.0,9276201190,4820
2014-09-26,689000.0,8644210050,4821
2014-05-13,415000.0,2741100280,4822
2015-04-27,195000.0,2891000680,4823
2014-07-31,318000.0,7366100080,4824
2014-05-23,404000.0,3211270170,4825
2014-10-30,339950.0,3330500920,4826
2014-11-24,215000.0,5437820080,4827
2014-08-18,339900.0,8097000380,4828
2014-05-19,285000.0,2591010290,4829
2014-07-16,550000.0,1324300380,4830
2014-07-25,430000.0,3226049478,4831
2014-12-02,219000.0,7941500170,4832
2014-08-15,555000.0,7522500005,4833
2014-07-21,233000.0,1545801630,4834
2015-04-02,248000.0,5151600480,4835
2015-04-22,454000.0,2731600080,4836
2015-03-31,950000.0,2804600010,4837
2014-09-15,359000.0,8899210680,4838
2014-09-03,407500.0,6649300190,4839
2014-05-28,224000.0,1312200080,4840
2014-07-18,210000.0,1721801025,4841
2015-01-23,261000.0,7942200050,4842
2014-08-06,719000.0,9528100963,4843
2015-02-03,440000.0,9297301495,4844
2014-05-21,525000.0,192300020,4845
2014-07-21,375000.0,9477100170,4846
2015-03-31,428000.0,6705120280,4847
2014-11-18,988830.0,7203220050,4848
2014-10-04,199950.0,6858700225,4849
2014-10-28,840000.0,8712100605,4850
2014-09-08,285000.0,5702380500,4851
2014-09-15,330000.0,6181430280,4852
2015-01-02,147500.0,7138000170,4853
2014-11-07,320000.0,6669010290,4854
2014-07-01,382500.0,5706200280,4855
2015-03-24,2050000.0,1338300170,4856
2014-08-14,596000.0,8562800250,4857
2014-11-11,220000.0,109210280,4858
2014-09-25,325000.0,3216900080,4859
2015-03-26,679950.0,629500170,4860
2015-02-18,175000.0,5272200005,4861
2014-12-01,268000.0,7205000080,4862
2014-09-19,715000.0,1117200170,4863
2015-04-08,600000.0,5561300480,4864
2015-03-04,950000.0,3293400010,4865
2014-06-10,475000.0,3421059049,4866
2015-04-02,700000.0,524069049,4867
2014-08-27,275000.0,1524079093,4868
2015-03-18,369500.0,1524079093,4869
2014-07-21,215000.0,3832710680,4870
2015-04-22,593450.0,686200840,4871
2014-07-09,498800.0,8682310460,4872
2014-12-08,849000.0,446000190,4873
2014-12-29,1150000.0,8805900430,4874
2014-07-15,825000.0,3629921060,4875
2015-02-24,265000.0,8856890020,4876
2014-12-23,285000.0,2115510470,4877
2014-12-31,240000.0,1545803890,4878
2014-07-21,261000.0,3322049126,4879
2014-06-27,330000.0,6669020500,4880
2014-06-02,250000.0,3832710840,4881
2014-07-10,350000.0,7212651950,4882
2014-09-25,930000.0,1331900020,4883
2014-10-30,275000.0,7140200380,4884
2015-02-23,325000.0,7972601235,4885
2015-04-24,255000.0,2848700585,4886
2015-03-20,562200.0,6132600380,4887
2014-08-20,952000.0,2424059127,4888
2014-05-04,365000.0,2591830130,4889
2015-03-16,332900.0,1771100130,4890
2015-04-23,721000.0,8856700190,4891
2015-04-21,487275.0,7852040080,4892
2015-04-29,310000.0,5648600190,4893
2015-01-15,245000.0,4154300275,4894
2015-04-15,325000.0,5438000280,4895
2014-11-12,550000.0,9201000480,4896
2014-05-12,350000.0,1604600660,4897
2014-07-14,599000.0,522069022,4898
2014-11-12,259950.0,4331400190,4899
2014-12-01,240000.0,9407150130,4900
2015-02-11,186000.0,2212900470,4901
2015-02-04,395000.0,6600220080,4902
2014-09-15,475000.0,9558050020,4903
2014-08-04,815000.0,8691300420,4904
2014-09-02,572000.0,5450300010,4905
2014-10-17,419500.0,339600460,4906
2014-09-03,298700.0,9264910920,4907
2014-06-24,549000.0,121029034,4908
2015-04-22,278000.0,2123049420,4909
2014-12-30,455000.0,7950302890,4910
2014-08-19,925000.0,6117500430,4911
2015-04-15,465000.0,1972200660,4912
2014-10-01,620000.0,3629830050,4913
2015-04-22,499900.0,9257900010,4914
2015-02-06,620000.0,6072000440,4915
2014-11-08,450000.0,6844702630,4916
2015-02-20,690000.0,3630090050,4917
2014-05-13,1900000.0,9809000020,4918
2015-03-13,1940000.0,9809000020,4919
2014-08-18,832500.0,5021900050,4920
2014-11-07,245000.0,1003600080,4921
2014-10-17,820000.0,7701960130,4922
2014-08-07,369000.0,2395710020,4923
2014-10-15,1050000.0,7203230010,4924
2014-09-17,653000.0,9830200380,4925
2015-04-22,220650.0,9407111100,4926
2014-06-16,300000.0,9572000080,4927
2014-09-12,970000.0,3629870420,4928
2014-11-24,360000.0,2459970020,4929
2015-03-30,672500.0,5547700190,4930
2015-04-23,268000.0,421000285,4931
2014-12-02,440000.0,3277801640,4932
2014-05-14,1400000.0,1250203070,4933
2014-07-18,590000.0,8077200470,4934
2015-01-27,359000.0,302000545,4935
2014-05-29,266500.0,9542801990,4936
2014-12-16,635000.0,3343901403,4937
2014-10-13,559000.0,1121059030,4938
2014-12-18,895000.0,9290850950,4939
2015-01-27,625000.0,1136100006,4940
2015-03-12,650000.0,7923300285,4941
2015-02-24,312500.0,1823059028,4942
2014-09-25,225000.0,8864000440,4943
2014-11-19,425000.0,9512500680,4944
2015-02-19,329999.0,3421069120,4945
2014-07-16,572000.0,4376700430,4946
2015-04-07,386500.0,8562890430,4947
2015-01-21,452000.0,452002005,4948
2014-12-12,278000.0,7228500094,4949
2014-06-03,474900.0,8078700020,4950
2015-04-14,450000.0,5035300255,4951
2014-11-04,611000.0,9528104985,4952
2014-06-05,214100.0,7237590010,4953
2014-05-14,317000.0,3158500250,4954
2015-03-05,1000000.0,868001402,4955
2015-04-24,1000000.0,5606000233,4956
2015-05-05,525000.0,5214500660,4957
2014-10-01,436000.0,3578110020,4958
2014-07-18,450000.0,3578401330,4959
2014-05-02,588500.0,7525000080,4960
2015-05-11,340000.0,4273000095,4961
2014-07-14,482000.0,4014400190,4962
2014-12-13,1580000.0,8678500020,4963
2014-08-11,749000.0,6918700130,4964
2015-05-11,330000.0,2473350470,4965
2014-08-21,568000.0,9274200314,4966
2014-09-24,239000.0,2938100010,4967
2015-01-07,528000.0,8564950250,4968
2014-07-30,385000.0,3438502715,4969
2014-09-02,825000.0,280610020,4970
2014-11-26,815000.0,2487200938,4971
2014-10-13,625000.0,1775500362,4972
2014-10-07,690000.0,2483200010,4973
2015-03-25,210000.0,4365700130,4974
2015-04-16,599000.0,9136101271,4975
2015-02-12,860000.0,1370804295,4976
2015-02-12,147200.0,422049178,4977
2015-05-06,476900.0,9161100795,4978
2014-08-07,450000.0,5561300380,4979
2015-05-06,570000.0,1443550020,4980
2014-10-16,567500.0,9547201155,4981
2014-10-23,790000.0,3625059120,4982
2014-07-07,875000.0,644000185,4983
2014-06-10,490000.0,5710500010,4984
2014-06-10,335000.0,2482410130,4985
2015-04-15,550000.0,6071900130,4986
2014-05-16,385000.0,6817800630,4987
2014-07-18,395000.0,6204400130,4988
2014-06-11,650000.0,9274203190,4989
2015-03-04,637000.0,293610020,4990
2014-10-14,692500.0,3583400130,4991
2014-09-30,322400.0,7230400430,4992
2014-09-05,233500.0,7140600190,4993
2014-06-24,400000.0,6817801410,4994
2014-06-20,547000.0,6430500010,4995
2014-07-02,519000.0,3023049215,4996
2014-06-26,1030000.0,3625710080,4997
2014-05-02,365000.0,3390600010,4998
2015-03-19,699000.0,9238480020,4999
2014-10-09,525000.0,1036000080,5000
2014-05-22,430000.0,1561930020,5001
2014-12-15,325000.0,3876100080,5002
2014-07-10,279000.0,7454000605,5003
2015-03-11,805000.0,1870400635,5004
2015-02-04,419950.0,8820900299,5005
2015-04-16,425000.0,8132700185,5006
2014-07-24,446000.0,6413600275,5007
2015-03-02,455000.0,2888000020,5008
2014-07-09,226550.0,3298700426,5009
2014-09-30,764000.0,3362401815,5010
2015-05-05,439950.0,5469500020,5011
2014-12-16,453000.0,6430000280,5012
2015-02-06,219950.0,1140000190,5013
2014-05-14,702500.0,8021700715,5014
2014-10-16,285000.0,5151600170,5015
2015-02-13,798750.0,8129700255,5016
2014-06-26,320000.0,9285800345,5017
2014-12-16,425000.0,5706200170,5018
2014-07-16,540000.0,5536500020,5019
2014-12-10,1060000.0,98000950,5020
2015-03-25,1170000.0,3362401611,5021
2015-04-21,576000.0,6205500280,5022
2015-04-17,525000.0,7199330010,5023
2014-08-22,324950.0,1332200130,5024
2014-08-22,600000.0,3244500078,5025
2014-08-11,464000.0,3342102880,5026
2014-07-07,266000.0,2557000630,5027
2014-08-04,775000.0,1117200190,5028
2014-06-18,415000.0,8122100130,5029
2014-09-19,550000.0,9558040050,5030
2015-01-14,235000.0,5702380630,5031
2014-06-20,280000.0,3300790670,5032
2014-10-30,459000.0,2558660190,5033
2014-10-14,195000.0,4388000460,5034
2014-11-12,235000.0,3224800010,5035
2014-11-26,711800.0,1672000020,5036
2015-01-16,440000.0,2767701416,5037
2015-02-17,515000.0,7821200307,5038
2014-05-02,1200000.0,4219400290,5039
2015-04-06,560000.0,6072650290,5040
2014-06-20,340000.0,5647900670,5041
2014-11-10,600000.0,1965200010,5042
2014-06-18,764000.0,319500080,5043
2014-07-29,337000.0,9526500080,5044
2014-05-30,1390000.0,7856410430,5045
2014-11-19,249000.0,8128700005,5046
2014-07-15,350000.0,3444910020,5047
2015-01-29,269950.0,2025700130,5048
2015-02-25,735000.0,224069134,5049
2015-03-31,1300000.0,4217400305,5050
2014-09-11,475000.0,3288301410,5051
2015-03-10,339000.0,9264950660,5052
2015-03-11,600000.0,6744700285,5053
2014-08-07,397500.0,7750500275,5054
2014-08-22,1530000.0,1125069153,5055
2014-05-07,460000.0,1425059178,5056
2014-12-16,370000.0,6671900130,5057
2015-03-25,250000.0,3172600151,5058
2014-07-03,1100000.0,7237550020,5059
2014-09-30,430000.0,1934800078,5060
2014-08-07,1090000.0,4385700660,5061
2015-04-19,670000.0,923000414,5062
2015-04-23,461550.0,2624049167,5063
2014-08-05,479990.0,8929000380,5064
2015-04-14,643000.0,4221250010,5065
2014-09-30,607000.0,8861500080,5066
2014-05-23,625000.0,1592000780,5067
2014-07-29,731100.0,2484200080,5068
2015-03-09,859000.0,2322059136,5069
2014-11-03,435000.0,2591820080,5070
2014-10-29,465000.0,5729000080,5071
2015-04-15,740000.0,5100402764,5072
2014-12-10,740000.0,5454000010,5073
2014-11-19,250000.0,5412300130,5074
2015-03-11,656000.0,6873000190,5075
2014-10-09,300000.0,9485300190,5076
2015-02-20,643000.0,326069132,5077
2014-08-07,311000.0,3832061060,5078
2014-07-21,360000.0,6918730130,5079
2014-05-19,475000.0,7952800010,5080
2014-08-09,469950.0,3834500417,5081
2014-07-03,240000.0,5071700020,5082
2014-09-29,232000.0,3826000470,5083
2014-08-13,350000.0,921059132,5084
2015-01-09,803000.0,1926059027,5085
2014-12-10,355000.0,1328320440,5086
2014-05-21,475000.0,1972202005,5087
2015-03-24,823000.0,2592201350,5088
2014-11-12,395000.0,6430500293,5089
2015-04-27,499000.0,6450300840,5090
2015-04-02,420000.0,1189000225,5091
2014-08-12,961500.0,7804700020,5092
2015-03-31,833000.0,9542300430,5093
2014-06-23,479000.0,1775930440,5094
2014-07-01,1150000.0,1725059182,5095
2014-07-08,267000.0,3992700130,5096
2014-09-11,555000.0,824069193,5097
2014-07-31,490000.0,3904910480,5098
2014-05-29,619000.0,2877102651,5099
2014-10-31,569950.0,9289100170,5100
2014-11-25,549000.0,3797000680,5101
2014-10-23,422500.0,3378900020,5102
2014-08-01,400000.0,4180300050,5103
2014-07-09,692500.0,7852010670,5104
2014-06-26,310000.0,8562890280,5105
2014-12-16,499900.0,3991400080,5106
2014-08-27,492000.0,8651510020,5107
2015-05-06,460000.0,3924500130,5108
2014-07-16,800000.0,2533300130,5109
2015-04-07,832600.0,510002995,5110
2015-03-18,470000.0,3825500080,5111
2014-10-21,542000.0,8682231190,5112
2014-06-19,1310000.0,9412400185,5113
2014-10-10,308130.0,7893804790,5114
2015-03-11,310000.0,3630070010,5115
2014-10-22,235000.0,723049132,5116
2014-09-19,215000.0,1432600415,5117
2014-06-05,210000.0,3306200010,5118
2014-11-26,730000.0,425069102,5119
2014-12-10,245000.0,1683600130,5120
2014-09-15,540000.0,3741600020,5121
2015-02-03,299000.0,5412101150,5122
2014-11-18,510000.0,509000020,5123
2014-07-03,198000.0,1311500020,5124
2014-05-23,950000.0,662350050,5125
2015-02-20,300000.0,3327020290,5126
2014-09-04,528000.0,1086100130,5127
2014-06-18,507000.0,2111011060,5128
2015-02-19,770000.0,7852090280,5129
2015-02-20,255000.0,2873000780,5130
2015-05-05,220000.0,3530470190,5131
2015-02-23,690700.0,5014600440,5132
2014-06-27,447000.0,5049800005,5133
2014-05-20,755000.0,7443001470,5134
2015-03-13,700000.0,2771604640,5135
2014-07-15,250000.0,7140200280,5136
2014-05-10,320000.0,3793500780,5137
2014-05-14,565000.0,5525400420,5138
2015-04-24,754300.0,7986400305,5139
2014-05-05,650000.0,3619600143,5140
2015-02-18,529888.0,7787890050,5141
2014-11-06,432000.0,2780700050,5142
2015-03-18,235000.0,5595900280,5143
2015-01-27,994900.0,7203220130,5144
2015-04-03,489000.0,9406540130,5145
2015-04-20,800000.0,9526600250,5146
2014-05-16,370000.0,9542900190,5147
2014-12-12,436000.0,3840700653,5148
2014-05-28,395000.0,6084200080,5149
2014-05-23,377691.0,3705900130,5150
2015-04-17,370000.0,3333002385,5151
2014-10-23,515000.0,3904910050,5152
2014-09-26,169000.0,5556900080,5153
2015-03-21,475000.0,4443800415,5154
2015-04-25,420000.0,3791400250,5155
2014-07-01,1300000.0,9551201585,5156
2015-02-25,822000.0,7856620050,5157
2014-12-16,1500000.0,9320200050,5158
2015-03-30,485000.0,1954420380,5159
2014-08-07,270000.0,740500010,5160
2015-04-01,300000.0,6673050020,5161
2015-04-16,878000.0,1853081060,5162
2015-04-03,590000.0,6308000020,5163
2014-11-19,611900.0,1720800305,5164
2015-03-19,240000.0,1682000280,5165
2015-04-17,395000.0,3814800280,5166
2014-07-16,169000.0,3352402195,5167
2015-03-24,200500.0,9320600170,5168
2015-04-10,308000.0,5205000250,5169
2014-07-10,290256.0,9264920250,5170
2015-04-27,279950.0,2473101190,5171
2014-08-07,195000.0,5437820020,5172
2014-08-26,630000.0,4067600275,5173
2015-04-06,1160000.0,6447300345,5174
2014-07-01,478000.0,3905100280,5175
2014-08-14,835000.0,9285800275,5176
2015-04-17,639000.0,1891100130,5177
2014-10-13,623000.0,1592000250,5178
2014-12-17,220000.0,2328800130,5179
2015-03-25,526000.0,6067910130,5180
2015-01-23,243500.0,3333002790,5181
2014-05-12,750000.0,9478400080,5182
2015-03-18,329000.0,3450300020,5183
2014-09-26,525000.0,2663000050,5184
2015-03-17,190000.0,3145600250,5185
2014-06-26,772650.0,6206100130,5186
2014-07-10,355000.0,8944320420,5187
2015-04-01,650000.0,224069145,5188
2015-03-11,678500.0,3363900280,5189
2014-06-26,669950.0,7504110050,5190
2015-03-11,850000.0,624100950,5191
2014-08-27,572000.0,9416400020,5192
2014-08-01,492450.0,3578400950,5193
2014-10-30,813000.0,4100000050,5194
2014-08-28,710000.0,3475000080,5195
2014-12-02,792500.0,7871500345,5196
2015-03-13,285900.0,8857600680,5197
2015-05-11,389000.0,2817100430,5198
2014-12-05,675000.0,7649400170,5199
2014-10-22,352000.0,4048400185,5200
2015-05-07,1050000.0,3303960250,5201
2015-01-08,768500.0,2785000480,5202
2014-12-26,500000.0,2926049400,5203
2014-12-30,685000.0,5452302195,5204
2014-05-23,648475.0,3528900980,5205
2015-04-22,655000.0,3886901795,5206
2014-09-12,895000.0,1868900675,5207
2015-04-08,195000.0,4031000290,5208
2014-12-08,368000.0,9264960480,5209
2015-02-28,997000.0,3303980680,5210
2014-12-22,335000.0,1775930010,5211
2014-05-21,250000.0,3329520170,5212
2015-03-12,278500.0,9321010130,5213
2015-01-28,260000.0,7696600020,5214
2014-10-01,162500.0,2690600005,5215
2014-07-14,239000.0,923049323,5216
2014-11-21,600000.0,6705870080,5217
2015-04-28,350000.0,3797710010,5218
2014-12-15,852500.0,98030630,5219
2014-07-21,485000.0,8106300840,5220
2014-10-07,299000.0,1074100020,5221
2015-04-22,227450.0,418000010,5222
2014-05-23,383000.0,1782000130,5223
2015-01-12,835000.0,2124079093,5224
2015-02-11,760000.0,9828702890,5225
2015-02-17,532500.0,3797001815,5226
2014-11-25,635000.0,6979900080,5227
2014-08-25,438500.0,7319900345,5228
2014-06-18,545500.0,4346300010,5229
2015-04-14,675000.0,2432000130,5230
2014-06-18,450000.0,9165100130,5231
2014-12-23,199999.0,844000425,5232
2014-09-10,375000.0,6076500364,5233
2015-04-30,600000.0,9238430430,5234
2014-07-08,292600.0,2854800095,5235
2015-03-19,1040000.0,31200020,5236
2014-10-10,610000.0,5364200381,5237
2014-08-25,397450.0,1515910290,5238
2015-04-14,382000.0,3459000020,5239
2015-01-16,370000.0,3303000130,5240
2015-04-28,520000.0,3303000130,5241
2014-07-01,260000.0,3235100080,5242
2014-11-20,890000.0,7284900460,5243
2014-08-26,344000.0,6332940020,5244
2014-06-25,205000.0,8802400415,5245
2015-05-07,379000.0,4131500190,5246
2014-08-22,424240.0,7524400250,5247
2014-11-24,589950.0,7524400250,5248
2014-05-12,582000.0,4441300440,5249
2015-03-12,349000.0,1898200080,5250
2015-04-08,658000.0,1245003375,5251
2014-10-29,294000.0,3574300250,5252
2014-06-26,690000.0,5071400104,5253
2015-04-23,600000.0,9287801150,5254
2015-01-16,199990.0,8651431100,5255
2014-12-09,220000.0,236500010,5256
2015-01-26,440000.0,1441800250,5257
2014-09-04,439990.0,8929000050,5258
2015-03-11,815000.0,98030660,5259
2015-04-21,535000.0,3905100380,5260
2014-11-26,215000.0,1140000050,5261
2015-02-23,605000.0,5561000010,5262
2014-05-30,349900.0,8856920250,5263
2015-02-18,495000.0,5100402668,5264
2014-10-14,515100.0,2426049180,5265
2014-06-24,620000.0,205000010,5266
2015-01-22,657500.0,7504060020,5267
2015-01-19,250000.0,4204400098,5268
2015-04-21,385000.0,4204400098,5269
2014-05-22,307000.0,2131200766,5270
2015-05-13,288000.0,7760400480,5271
2014-10-28,226450.0,1863900225,5272
2015-03-10,390000.0,1787600224,5273
2014-09-30,350000.0,323089134,5274
2014-12-01,368000.0,7663700759,5275
2014-08-18,469000.0,3856904970,5276
2015-03-23,865000.0,1126059007,5277
2015-01-13,515000.0,2473002850,5278
2015-01-23,410000.0,1112700130,5279
2014-08-08,210000.0,121059007,5280
2015-03-25,460000.0,2896600020,5281
2014-09-19,241500.0,9264900660,5282
2014-06-23,322200.0,7754900280,5283
2014-08-18,279000.0,9282801950,5284
2014-09-08,303000.0,3123039063,5285
2014-10-20,420000.0,2770606915,5286
2014-08-13,249000.0,5379804690,5287
2014-07-14,294950.0,6855700080,5288
2014-05-12,1320000.0,3856900507,5289
2014-09-15,335000.0,3501600185,5290
2014-06-05,1160000.0,1068000235,5291
2015-03-11,520000.0,7519000585,5292
2014-09-16,560000.0,1562200380,5293
2014-10-12,243400.0,7523700305,5294
2014-05-29,405000.0,8807810050,5295
2014-10-02,495000.0,3699100130,5296
2015-04-02,350000.0,2215901650,5297
2014-12-11,368500.0,1099900020,5298
2015-01-05,99000.0,5128000010,5299
2014-06-03,1070000.0,3303980660,5300
2014-08-26,430000.0,1155640050,5301
2014-05-15,412500.0,8087800020,5302
2014-12-13,1120000.0,3293200190,5303
2014-08-28,915000.0,1862000010,5304
2014-05-23,535000.0,5711200170,5305
2014-11-04,390000.0,8690800130,5306
2014-09-08,499000.0,2768100545,5307
2014-07-30,375000.0,2596400050,5308
2014-10-28,349000.0,2641400290,5309
2014-10-31,635000.0,3210600010,5310
2014-12-15,682000.0,8691370290,5311
2015-02-03,321027.0,1790000080,5312
2014-11-25,150000.0,7116000425,5313
2014-12-13,410000.0,8143100500,5314
2014-05-23,449950.0,3735900545,5315
2014-10-13,194990.0,1443500305,5316
2015-01-02,475000.0,3649100103,5317
2015-01-28,530000.0,6746700605,5318
2014-07-22,319950.0,7999950020,5319
2015-03-27,210000.0,9211500010,5320
2014-12-26,485000.0,1324300290,5321
2015-01-28,774000.0,8691310380,5322
2014-10-15,478000.0,4037400430,5323
2014-10-23,385000.0,254000545,5324
2015-04-17,595000.0,7214780020,5325
2015-03-18,285000.0,114100314,5326
2014-05-14,723000.0,3629930170,5327
2014-08-12,279000.0,2946002140,5328
2015-03-06,195000.0,1432400525,5329
2014-10-15,625000.0,7011201470,5330
2015-04-28,270000.0,7697800170,5331
2014-10-07,559000.0,8682291630,5332
2015-02-02,474000.0,1775800420,5333
2014-11-14,303500.0,2215901310,5334
2014-12-26,350000.0,1440500020,5335
2014-08-06,367500.0,6632900574,5336
2015-02-25,595000.0,6632900574,5337
2014-10-06,589000.0,7933510080,5338
2015-03-06,585000.0,1926069063,5339
2014-10-02,482975.0,973600020,5340
2014-11-19,365500.0,9558010190,5341
2014-07-11,570000.0,267010020,5342
2015-02-02,335000.0,8097000170,5343
2015-04-08,767500.0,9136100420,5344
2014-05-19,386591.0,8929000280,5345
2014-07-22,279000.0,7883603190,5346
2015-04-09,620000.0,203600470,5347
2014-05-06,407000.0,8643200020,5348
2014-08-27,364250.0,322069153,5349
2014-05-27,399000.0,2473450430,5350
2014-05-14,766950.0,7574910780,5351
2014-09-18,710000.0,3629980780,5352
2015-02-24,320000.0,3332000091,5353
2014-10-23,300000.0,3395041236,5354
2014-07-10,263000.0,2310030500,5355
2014-10-10,445000.0,8665050080,5356
2015-04-06,554000.0,4037000840,5357
2014-07-24,335000.0,2856101845,5358
2014-12-29,307000.0,8078550250,5359
2015-03-02,404000.0,1837000010,5360
2014-07-31,775000.0,8691390280,5361
2014-05-21,220000.0,2372800050,5362
2014-09-03,518000.0,6600250050,5363
2014-12-09,1600000.0,7215900020,5364
2014-10-23,315000.0,6450304600,5365
2014-07-31,572650.0,2541100050,5366
2014-06-19,350000.0,1853200080,5367
2014-09-19,285000.0,3058600050,5368
2015-03-25,231000.0,3148750050,5369
2014-08-13,179000.0,8651400680,5370
2015-03-30,244000.0,4359100050,5371
2015-03-06,185850.0,5379806185,5372
2014-12-22,610000.0,1737300130,5373
2014-10-10,419000.0,2781200010,5374
2014-08-26,779000.0,269000221,5375
2014-09-15,695000.0,6421100502,5376
2015-03-20,319900.0,4136900190,5377
2015-01-12,329000.0,8731980680,5378
2014-08-27,475226.0,2095800250,5379
2015-03-25,638000.0,3629920630,5380
2015-03-25,440000.0,6817800840,5381
2015-02-09,214000.0,7520000440,5382
2015-04-29,600000.0,587550470,5383
2015-04-14,935000.0,6851700381,5384
2014-10-27,630000.0,4077800029,5385
2014-09-30,575000.0,7202350480,5386
2014-11-06,345000.0,1021079099,5387
2014-07-16,323000.0,6075000050,5388
2014-05-16,425000.0,5467910020,5389
2015-05-05,411000.0,322069109,5390
2014-07-21,299800.0,8658300480,5391
2014-05-05,823000.0,9187200285,5392
2014-09-08,200000.0,3670500605,5393
2014-05-20,760000.0,2141330050,5394
2015-04-28,359950.0,3820350020,5395
2015-02-03,375000.0,3291800780,5396
2014-05-08,295000.0,2423069120,5397
2015-03-19,250000.0,6918100170,5398
2014-10-23,497000.0,7169200221,5399
2014-08-13,520000.0,3579000440,5400
2014-07-17,365000.0,8860500130,5401
